global_step,exp17_variant,dpo_loss,dpo_loss_raw,dpo_loss_saturated,implicit_acc,win_gap,lose_gap,raw_win_gap,raw_lose_gap,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,adaptive_norm_win_gap,adaptive_norm_lose_gap,adaptive_norm_lose_gap_clipped,adaptive_norm_mode,gap_normalization,gap_eps,lose_gap_clip_tau,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,lambda_abs,lambda_pos,margin_pos,margin_pref,target_margin,sat_weight_mean,saturated_pair_ratio,saturation_kappa,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max,loss_region_mode,region_mask_weight,region_boundary_weight,region_outside_weight,mask_area_ratio,boundary_area_ratio,outside_area_ratio,region_weight_sum,boundary_mode,mask_weight,boundary_weight,outside_weight,mask_region_mse,boundary_region_mse,outside_region_mse,region_weighted_mse_w,region_weighted_mse_l,region_weighted_ref_mse_w,region_weighted_ref_mse_l
250,saturation,0.6637988686561584,0.6685028076171875,0.6637988686561584,1.0,0.0017540721455588937,0.05179695785045624,1.4898891095072031e-05,0.0003822271537501365,0.0017540721455588937,0.05179695785045624,0.05179695785045624,null,null,null,null,log_ratio,1e-06,1.0,0.01106761023402214,0.011052710935473442,0.009323704987764359,0.008941477164626122,1.0,0.5139902830123901,5.2894812113813705,0.676360547542572,0.676360547542572,0.01106761023402214,0.0,0.25,0.01106761023402214,0.05,0.012008314952254295,1.0,0.0,0.05,1.0,0.0,0.0111951669678092,1.0,0.9929245710372925,0.0,5.0,0.012008314952254295,0.050985924899578094,0.5625,1.0013480186462402,1.0427477359771729,0.001743905246257782,9.928178042173386e-05,0.2251013219356537,0.055975835770368576,0.5422279238700867,region,1.0,0.75,0.05,0.21064816415309906,0.05763889104127884,0.7317129969596863,470.54998779296875,outer,1.0,0.75,0.05,0.014203198254108429,0.004541289061307907,0.0006849030032753944,0.01106761023402214,0.009323704987764359,0.011052710935473442,0.008941477164626122
260,saturation,0.5450664758682251,0.5500744581222534,0.5450664758682251,1.0,-0.01604468934237957,0.18431365489959717,-0.004671793431043625,0.05421213060617447,-0.01604468934237957,0.18431365489959717,0.18431365489959717,null,null,null,null,log_ratio,1e-06,1.0,0.28907057642936707,0.2937423586845398,0.323075532913208,0.26886340975761414,1.0,0.5770354866981506,2.261624660986634,0.5595200061798096,0.5595200061798096,0.28907057642936707,0.0,0.25,0.28907057642936707,0.05,0.0,1.0,0.0,0.05,1.0,0.0,0.06212310492992401,1.0,0.9908913969993591,0.0,5.0,0.0,0.0,0.0,0.9840956330299377,1.201634407043457,-0.03400496765971184,0.01238510012626648,0.24433112144470215,0.21385623514652252,0.31061553955078125,region,1.0,0.75,0.05,0.21547068655490875,0.061728399246931076,0.7228009700775146,482.609375,outer,1.0,0.75,0.05,0.35542425513267517,0.1807371973991394,0.032236047089099884,0.28907057642936707,0.323075532913208,0.2937423586845398,0.26886340975761414
270,saturation,0.6203137636184692,0.6251274347305298,0.6203137636184692,1.0,-0.01955847069621086,0.037780992686748505,-0.00016017307643778622,0.0003197189944330603,-0.01955847069621086,0.037780992686748505,0.037780992686748505,null,null,null,null,log_ratio,1e-06,1.0,0.008004593662917614,0.008164766244590282,0.008761255070567131,0.00844153668731451,1.0,0.5361912250518799,7.842226860467609,0.6228470206260681,0.6228470206260681,0.008004593662917614,0.0,0.25,0.008004593662917614,0.05,0.0021330369636416435,1.0,0.0,0.05,1.0,0.0,0.029003718867897987,1.0,0.9922707080841064,0.0,5.0,0.0021330369636416435,0.025076543912291527,0.25,0.9803824424743652,1.037874460220337,-0.0007566617568954825,3.9886217564344406e-05,0.1993238478899002,0.1450185924768448,0.26990199089050293,region,1.0,0.75,0.05,0.21604938805103302,0.061728399246931076,0.7222222685813904,483.5,outer,1.0,0.75,0.05,0.01033360231667757,0.0030651316046714783,0.0004030189011245966,0.008004593662917614,0.008761255070567131,0.008164766244590282,0.00844153668731451
280,saturation,0.5735348463058472,0.5784690380096436,0.5735348463058472,1.0,-0.004010811913758516,0.18177148699760437,-0.000452668871730566,0.016519298776984215,-0.004010811913758516,0.18177148699760437,0.18177148699760437,null,null,null,null,log_ratio,1e-06,1.0,0.10452980548143387,0.10498246550559998,0.09899341315031052,0.08247411251068115,1.0,0.561504065990448,2.9185766601368246,0.5861198306083679,0.5861198306083679,0.10452980548143387,0.0,0.25,0.10452980548143387,0.05,0.007358464878052473,1.0,0.0,0.05,1.0,0.0,0.04945368319749832,1.0,0.9914456605911255,0.0,5.0,0.007358464878052473,0.030068350955843925,0.4375,0.995688259601593,1.2002967596054077,0.005536392796784639,0.004016660153865814,0.24359029531478882,0.16217900812625885,0.3394695520401001,region,1.0,0.75,0.05,0.26365742087364197,0.07415124028921127,0.6621913909912109,570.8563232421875,outer,1.0,0.75,0.05,0.1281990110874176,0.050633132457733154,0.006677121389657259,0.10452980548143387,0.09899341315031052,0.10498246550559998,0.08247411251068115
290,saturation,0.5671533346176147,0.5721036195755005,0.5671533346176147,1.0,-0.002886671107262373,0.19646334648132324,-0.000867932103574276,0.04670657962560654,-0.002886671107262373,0.19646334648132324,0.19646334648132324,null,null,null,null,log_ratio,1e-06,1.0,0.2612435221672058,0.26211145520210266,0.25902998447418213,0.212323397397995,1.0,0.5646393895149231,2.381717862288217,0.5842358469963074,0.5842358469963074,0.2612435221672058,0.0,0.25,0.2612435221672058,0.05,0.004020328633487225,1.0,0.0,0.05,1.0,0.0,0.05200250819325447,1.0,0.9913369417190552,0.0,5.0,0.004020328633487225,0.028879282996058464,0.375,0.9966886639595032,1.2199785709381104,0.0022135479375720024,0.01145966351032257,0.3565669655799866,0.26001253724098206,0.4271630048751831,region,1.0,0.75,0.05,0.2993827164173126,0.06358025223016739,0.6370370388031006,613.8500366210938,outer,1.0,0.75,0.05,0.3066917955875397,0.1354549676179886,0.02238207310438156,0.2612435221672058,0.25902998447418213,0.26211145520210266,0.212323397397995
300,saturation,0.6113361120223999,0.6161729097366333,0.6113361120223999,1.0,-0.017489850521087646,0.06161440536379814,-0.0006548145320266485,0.0026313134003430605,-0.017489850521087646,0.06161440536379814,0.06161440536379814,null,null,null,null,log_ratio,1e-06,1.0,0.03496207669377327,0.03561688959598541,0.04451051354408264,0.04187920317053795,1.0,0.541024386882782,6.170203800090169,0.6177289485931396,0.6177289485931396,0.03496207669377327,0.0,0.25,0.03496207669377327,0.05,0.004644768312573433,1.0,0.0,0.05,1.0,0.0,0.032893452793359756,1.0,0.9921201467514038,0.0,5.0,0.004644768312573433,0.027799410745501518,0.375,0.9816151261329651,1.062830924987793,-0.009548439644277096,0.0004941225051879883,0.21968156099319458,0.16446726024150848,0.2873058319091797,region,1.0,0.75,0.05,0.2587963044643402,0.06790123879909515,0.6733024716377258,556.2874755859375,outer,1.0,0.75,0.05,0.04126540571451187,0.023907193914055824,0.0032141399569809437,0.03496207669377327,0.04451051354408264,0.03561688959598541,0.04187920317053795
310,saturation,0.5443708896636963,0.5493807792663574,0.5443708896636963,1.0,-0.014823900535702705,0.1914951056241989,-0.003209589049220085,0.041499100625514984,-0.014823900535702705,0.1914951056241989,0.1914951056241989,null,null,null,null,log_ratio,1e-06,1.0,0.21455517411231995,0.21776476502418518,0.2367250919342041,0.19522599875926971,1.0,0.577736496925354,2.3604060657681525,0.5552512407302856,0.5552512407302856,0.21455517411231995,0.0,0.25,0.21455517411231995,0.05,0.00015256543701980263,1.0,0.0,0.05,1.0,0.0,0.06269767880439758,1.0,0.9908654093742371,0.0,5.0,0.00015256543701980263,0.002441046992316842,0.0625,0.9852612018585205,1.2125694751739502,-0.022169914096593857,0.009572379291057587,0.3450015187263489,0.2990431487560272,0.44592535495758057,region,1.0,0.75,0.05,0.26662808656692505,0.07013889402151108,0.6632330417633057,570.878173828125,outer,1.0,0.75,0.05,0.2660483121871948,0.0817202553153038,0.011249024420976639,0.21455517411231995,0.2367250919342041,0.21776476502418518,0.19522599875926971
320,saturation,0.6704095602035522,0.6750978827476501,0.6704095602035522,1.0,0.026758024469017982,0.14405617117881775,0.00013593256880994886,0.0006786027224734426,0.026758024469017982,0.14405617117881775,0.14405617117881775,null,null,null,null,log_ratio,1e-06,1.0,0.005231563001871109,0.005095629952847958,0.005072030704468489,0.004393427632749081,1.0,0.5115679502487183,21.087391639548244,0.7082682251930237,0.7082682251930237,0.005231563001871109,0.0,0.25,0.005231563001871109,0.05,0.037597037851810455,1.0,0.0,0.05,1.0,0.0,0.009256018325686455,1.0,0.9929924011230469,0.0,5.0,0.037597037851810455,0.1130150780081749,0.625,1.0266764163970947,1.1544586420059204,0.00015953178808558732,0.00020363414660096169,0.17306622862815857,0.04628009349107742,0.2980218827724457,region,1.0,0.75,0.05,0.26890432834625244,0.05281636118888855,0.6782793402671814,554.7374877929688,outer,1.0,0.75,0.05,0.006326266564428806,0.0020742022898048162,0.00024517308338545263,0.005231563001871109,0.005072030704468489,0.005095629952847958,0.004393427632749081
330,saturation,0.5936377048492432,0.598520040512085,0.5936377048492432,1.0,-0.04815937578678131,-0.03011218085885048,-0.00018060636648442596,-9.94720176095143e-05,-0.04815937578678131,-0.03011218085885048,-0.03011218085885048,null,null,null,null,log_ratio,1e-06,1.0,0.003638523630797863,0.0038191296625882387,0.0028842585161328316,0.002983730286359787,0.5,0.5506151914596558,18.67720948436485,0.5938196182250977,0.5938196182250977,0.003638523630797863,0.0,0.25,0.003638523630797863,0.05,0.0,1.0,0.0,0.05,1.0,0.0,0.040631331503391266,1.0,0.9918118715286255,0.0,5.0,0.0,0.0,0.0,0.9527101516723633,0.9666619300842285,0.0007542649982497096,-7.001939229667187e-05,0.17043748497962952,0.11312150955200195,0.20315665006637573,region,1.0,0.75,0.05,0.26944446563720703,0.06427469104528427,0.6662808656692505,568.5625,outer,1.0,0.75,0.05,0.004573904909193516,0.0008509247563779354,0.00011098669347120449,0.003638523630797863,0.0028842585161328316,0.0038191296625882387,0.002983730286359787
340,saturation,0.6707528829574585,0.6754379272460938,0.6707528829574585,1.0,0.016958924010396004,0.09856569021940231,9.325306746177375e-05,0.0006154743023216724,0.016958924010396004,0.09856569021940231,0.09856569021940231,null,null,null,null,log_ratio,1e-06,1.0,0.006761540193110704,0.006668287329375744,0.006859904620796442,0.00624443031847477,1.0,0.5096019506454468,6.639028722091001,0.6934827566146851,0.6934827566146851,0.006761540193110704,0.0,0.25,0.006761540193110704,0.05,0.022391818463802338,1.0,0.0,0.05,1.0,0.0,0.007682498544454575,1.0,0.9930469393730164,0.0,5.0,0.022391818463802338,0.07730352878570557,0.625,1.0139845609664917,1.0985636711120605,-9.836463141255081e-05,0.00017718179151415825,0.14963434636592865,0.026229331269860268,0.32077401876449585,region,1.0,0.75,0.05,0.25513118505477905,0.07075617462396622,0.6741126775741577,553.8843994140625,outer,1.0,0.75,0.05,0.008707034401595592,0.001589388819411397,0.00015545322094112635,0.006761540193110704,0.006859904620796442,0.006668287329375744,0.00624443031847477
350,saturation,0.6256064176559448,0.6304063200950623,0.6256064176559448,1.0,0.006518600508570671,0.13217031955718994,6.039434811100364e-05,0.000910472241230309,0.006518600508570671,0.13217031955718994,0.13217031955718994,null,null,null,null,log_ratio,1e-06,1.0,0.009334473870694637,0.009274078533053398,0.007366373669356108,0.006455901078879833,1.0,0.5331064462661743,8.754072337541022,0.6390003561973572,0.6390003561973572,0.009334473870694637,0.0,0.25,0.009334473870694637,0.05,0.012927230447530746,1.0,0.0,0.05,1.0,0.0,0.026523979380726814,1.0,0.9923651814460754,0.0,5.0,0.012927230447530746,0.08411656320095062,0.5,1.0065122842788696,1.1410294771194458,0.0019680997356772423,0.00024271709844470024,0.3128265142440796,0.028463691473007202,0.6136425733566284,region,1.0,0.75,0.05,0.279629647731781,0.06851851940155029,0.6518518924713135,589.050048828125,outer,1.0,0.75,0.05,0.011232670396566391,0.004521039314568043,0.0006381733110174537,0.009334473870694637,0.007366373669356108,0.009274078533053398,0.006455901078879833
360,saturation,0.4601593613624573,0.46539121866226196,0.4601593613624573,1.0,-0.02100186236202717,0.3359028995037079,-0.005676817148923874,0.08235569298267365,-0.02100186236202717,0.3359028995037079,0.3359028995037079,null,null,null,null,log_ratio,1e-06,1.0,0.26866358518600464,0.27434042096138,0.2884577214717865,0.20610202848911285,1.0,0.6282899975776672,2.45994499756659,0.47394728660583496,0.47394728660583496,0.26866358518600464,0.0,0.25,0.26866358518600464,0.05,0.0003547490923665464,1.0,0.0,0.05,1.0,0.0,0.10497758537530899,1.0,0.9887393712997437,0.0,5.0,0.0003547490923665464,0.005675985477864742,0.0625,0.9793073534965515,1.3995870351791382,-0.019794128835201263,0.019169703125953674,0.43380820751190186,0.215192973613739,0.6342072486877441,region,1.0,0.75,0.05,0.2339506298303604,0.06111111491918564,0.7049382925033569,510.35003662109375,outer,1.0,0.75,0.05,0.3316572606563568,0.14143818616867065,0.015982283279299736,0.26866358518600464,0.2884577214717865,0.27434042096138,0.20610202848911285
370,saturation,0.5957931876182556,0.6006693243980408,0.5957931876182556,1.0,-0.009941339492797852,0.11676585674285889,-4.065841494593769e-05,0.0004754695401061326,-0.009941339492797852,0.11676585674285889,0.11676585674285889,null,null,null,null,log_ratio,1e-06,1.0,0.004106422420591116,0.004147080704569817,0.004338838625699282,0.0038633698131889105,0.75,0.5487605333328247,7.495847845052338,0.5998948216438293,0.5998948216438293,0.004106422420591116,0.0,0.25,0.004106422420591116,0.05,0.00389629858545959,1.0,0.0,0.05,1.0,0.0,0.03913280367851257,1.0,0.9918724894523621,0.0,5.0,0.00389629858545959,0.04491957649588585,0.1875,0.9901959300041199,1.1230709552764893,-0.00023241658345796168,0.00010870257392525673,0.19699779152870178,0.09956562519073486,0.3022654950618744,region,1.0,0.75,0.05,0.22160494327545166,0.06296296417713165,0.7154321074485779,493.45001220703125,outer,1.0,0.75,0.05,0.005271324422210455,0.0016171870520338416,0.00017591578944120556,0.004106422420591116,0.004338838625699282,0.004147080704569817,0.0038633698131889105
380,saturation,0.5447015762329102,0.5497108697891235,0.5447015762329102,1.0,-0.013157350942492485,0.1986435055732727,-0.003400900401175022,0.049490440636873245,-0.013157350942492485,0.1986435055732727,0.1986435055732727,null,null,null,null,log_ratio,1e-06,1.0,0.2529703974723816,0.25637128949165344,0.2746337652206421,0.22514331340789795,1.0,0.5778835415840149,2.5877536251067808,0.5593757629394531,0.5593757629394531,0.2529703974723816,0.0,0.25,0.2529703974723816,0.05,0.0020256817806512117,1.0,0.0,0.05,1.0,0.0,0.06281822919845581,1.0,0.9908599853515625,0.0,5.0,0.0020256817806512117,0.016943110153079033,0.125,0.9867345094680786,1.2198175191879272,-0.021663356572389603,0.011522389948368073,0.29526835680007935,0.1674565076828003,0.5124806761741638,region,1.0,0.75,0.05,0.28703704476356506,0.06913580745458603,0.6438271999359131,601.1500244140625,outer,1.0,0.75,0.05,0.30622532963752747,0.10859327763319016,0.010671648196876049,0.2529703974723816,0.2746337652206421,0.25637128949165344,0.22514331340789795
390,saturation,0.6220173835754395,0.6268261671066284,0.6220173835754395,1.0,-0.024583593010902405,0.013149362057447433,-7.449235999956727e-05,3.34877404384315e-05,-0.024583593010902405,0.013149362057447433,0.013149362057447433,null,null,null,null,log_ratio,1e-06,1.0,0.0030118057038635015,0.0030862977728247643,0.0024074341636151075,0.002373946364969015,0.75,0.5347824096679688,21.132108996698605,0.62339848279953,0.62339848279953,0.0030118057038635015,0.0,0.25,0.0030118057038635015,0.05,0.0012305364944040775,1.0,0.0,0.05,1.0,0.0,0.027870934456586838,1.0,0.9923140406608582,0.0,5.0,0.0012305364944040775,0.016126785427331924,0.1875,0.9758636355400085,1.0141063928604126,0.0006043714820407331,-1.0251067578792572e-05,0.15565332770347595,0.10199220478534698,0.24931606650352478,region,1.0,0.75,0.05,0.2660493850708008,0.06419753283262253,0.6697531342506409,563.25,outer,1.0,0.75,0.05,0.003681471571326256,0.0012654219754040241,0.0002024417044594884,0.0030118057038635015,0.0024074341636151075,0.0030862977728247643,0.002373946364969015
400,saturation,0.5240055322647095,0.5290688276290894,0.5240055322647095,1.0,-0.002893516793847084,0.2779836654663086,-0.0012305062264204025,0.09855447709560394,-0.002893516793847084,0.2779836654663086,0.2779836654663086,null,null,null,null,log_ratio,1e-06,1.0,0.3851337432861328,0.38636425137519836,0.4056198298931122,0.30706533789634705,1.0,0.5895117521286011,2.296376211416425,0.5475739240646362,0.5475739240646362,0.3851337432861328,0.0,0.25,0.3851337432861328,0.05,0.00431168032810092,1.0,0.0,0.05,1.0,0.0,0.07238943129777908,1.0,0.9904161691665649,0.0,5.0,0.00431168032810092,0.023368431255221367,0.3125,0.9968151450157166,1.3209561109542847,-0.020486081019043922,0.024331003427505493,0.4037511348724365,0.14556868374347687,0.6689838171005249,region,1.0,0.75,0.05,0.28919753432273865,0.0671682134270668,0.6436342597007751,602.2437744140625,outer,1.0,0.75,0.05,0.4623945951461792,0.16958490014076233,0.027952319011092186,0.3851337432861328,0.4056198298931122,0.38636425137519836,0.30706533789634705
410,saturation,0.6071901321411133,0.6120373010635376,0.6071901321411133,1.0,-0.01713702082633972,0.06932612508535385,-0.0012489985674619675,0.004060291685163975,-0.01713702082633972,0.06932612508535385,0.06932612508535385,null,null,null,null,log_ratio,1e-06,1.0,0.07467254251241684,0.07592154294252396,0.06057380884885788,0.05651351064443588,1.0,0.54297935962677,3.9392977234317748,0.6131349205970764,0.6131349205970764,0.07467254251241684,0.0,0.25,0.07467254251241684,0.05,0.002211152110248804,1.0,0.0,0.05,1.0,0.0,0.034468553960323334,1.0,0.9920583367347717,0.0,5.0,0.002211152110248804,0.01331685483455658,0.1875,0.9835488200187683,1.0718464851379395,0.014098737388849258,0.0007028244435787201,0.39997583627700806,0.17234277725219727,0.6741002202033997,region,1.0,0.75,0.05,0.27010032534599304,0.0691743865609169,0.6607253551483154,575.128173828125,outer,1.0,0.75,0.05,0.09383751451969147,0.020590001717209816,0.002891694428399205,0.07467254251241684,0.06057380884885788,0.07592154294252396,0.05651351064443588
420,saturation,0.4535149037837982,0.45876502990722656,0.4535149037837982,1.0,-0.004210254177451134,0.42504844069480896,-0.000461457297205925,0.07939878106117249,-0.004210254177451134,0.42504844069480896,0.42504844069480896,null,null,null,null,log_ratio,1e-06,1.0,0.21031565964221954,0.21077710390090942,0.22989976406097412,0.15050099790096283,1.0,0.6346834301948547,3.832649722356479,0.4762379825115204,0.4762379825115204,0.21031565964221954,0.0,0.25,0.21031565964221954,0.05,0.012207301333546638,1.0,0.0,0.05,1.0,0.0,0.11047236621379852,1.0,0.9884291887283325,0.0,5.0,0.012207301333546638,0.0698317363858223,0.375,0.9978107213973999,1.5275630950927734,-0.01958411931991577,0.019734323024749756,0.3672734797000885,0.30128785967826843,0.5523618459701538,region,1.0,0.75,0.05,0.21296297013759613,0.06419753283262253,0.7228395342826843,481.54998779296875,outer,1.0,0.75,0.05,0.2698580026626587,0.09693591296672821,0.010512697510421276,0.21031565964221954,0.22989976406097412,0.21077710390090942,0.15050099790096283
430,saturation,0.31896543502807617,0.32457005977630615,0.31896543502807617,1.0,-0.007695768028497696,0.7383732795715332,-0.0014742445200681686,0.18966665863990784,-0.007695768028497696,0.7383732795715332,0.7383732795715332,null,null,null,null,log_ratio,1e-06,1.0,0.18641087412834167,0.187885120511055,0.36352670192718506,0.17386005818843842,1.0,0.7234111428260803,2.41471816587704,0.33234766125679016,0.33234766125679016,0.18641087412834167,0.0,0.25,0.18641087412834167,0.05,0.004061674699187279,1.0,0.0,0.05,1.0,0.0,0.1922890841960907,1.0,0.9826822280883789,0.0,5.0,0.004061674699187279,0.03027481585741043,0.3125,0.9921534657478333,2.0909156799316406,-0.17711582779884338,0.04704810678958893,0.6887639164924622,0.2441125363111496,1.1891661882400513,region,1.0,0.75,0.05,0.20493827760219574,0.06419753283262253,0.7308642268180847,469.1999816894531,outer,1.0,0.75,0.05,0.2328753024339676,0.1188996359705925,0.014784402213990688,0.18641087412834167,0.36352670192718506,0.187885120511055,0.17386005818843842
440,saturation,0.5499169826507568,0.5549142360687256,0.5499169826507568,1.0,-0.017742691561579704,0.17748704552650452,-0.0016975668258965015,0.015208270400762558,-0.017742691561579704,0.17748704552650452,0.17748704552650452,null,null,null,null,log_ratio,1e-06,1.0,0.099463552236557,0.10116112232208252,0.0942874550819397,0.07907918095588684,1.0,0.5770249366760254,4.365742697584087,0.5599666237831116,0.5599666237831116,0.099463552236557,0.0,0.25,0.099463552236557,0.05,0.005076453555375338,1.0,0.0,0.05,1.0,0.0,0.06211445480585098,1.0,0.9908917546272278,0.0,5.0,0.005076453555375338,0.05200439319014549,0.25,0.9832191467285156,1.192317008972168,0.005176103208214045,0.003377676010131836,0.37375757098197937,0.22923797369003296,0.7005622982978821,region,1.0,0.75,0.05,0.24020062386989594,0.060262348502874374,0.6995370984077454,519.0062866210938,outer,1.0,0.75,0.05,0.12346416711807251,0.046267490833997726,0.00338299130089581,0.099463552236557,0.0942874550819397,0.10116112232208252,0.07907918095588684
450,saturation,0.6790121793746948,0.6836808919906616,0.6790121793746948,1.0,-0.005674355663359165,0.010241007432341576,-3.9176607970148325e-05,5.429174052551389e-05,-0.005674355663359165,0.010241007432341576,0.010241007432341576,null,null,null,null,log_ratio,1e-06,1.0,0.006079269107431173,0.006118445657193661,0.005485581234097481,0.0054312897846102715,1.0,0.5102918148040771,11.6567812856022,0.7004225850105286,0.7004225850105286,0.006079269107431173,0.0,0.25,0.006079269107431173,0.05,0.021106405183672905,1.0,0.0,0.05,1.0,0.0,0.008234607055783272,1.0,0.9930277466773987,0.0,5.0,0.021106405183672905,0.08230457454919815,0.625,0.9935969710350037,1.0099960565567017,0.0005936877569183707,3.778841346502304e-06,0.14592915773391724,0.04117303341627121,0.3410988450050354,region,1.0,0.75,0.05,0.2872299551963806,0.06535494327545166,0.6474151611328125,597.159423828125,outer,1.0,0.75,0.05,0.007333794608712196,0.002362768165767193,0.0005761474021710455,0.006079269107431173,0.005485581234097481,0.006118445657193661,0.0054312897846102715
460,saturation,0.6647961735725403,0.6694959402084351,0.6647961735725403,1.0,0.004568171221762896,0.058242905884981155,5.608939682133496e-05,0.0005574899259954691,0.004568171221762896,0.058242905884981155,0.058242905884981155,null,null,null,null,log_ratio,1e-06,1.0,0.011825067922472954,0.011768979951739311,0.009671451523900032,0.009113961830735207,1.0,0.512488067150116,8.563242242043838,0.6780416965484619,0.6780416965484619,0.011825067922472954,0.0,0.25,0.011825067922472954,0.05,0.012654249556362629,1.0,0.0,0.05,1.0,0.0,0.009992554783821106,1.0,0.9929666519165039,0.0,5.0,0.012654249556362629,0.043721798807382584,0.625,1.0047657489776611,1.0611687898635864,0.002153616165742278,0.000153394415974617,0.14386051893234253,0.006015412509441376,0.3443294167518616,region,1.0,0.75,0.05,0.24814815819263458,0.07098765671253204,0.6808642148971558,543.4000244140625,outer,1.0,0.75,0.05,0.015186802484095097,0.003534398740157485,0.00028660232783295214,0.011825067922472954,0.009671451523900032,0.011768979951739311,0.009113961830735207
470,saturation,0.31427258253097534,0.3198888897895813,0.31427258253097534,1.0,0.004134245682507753,0.8020118474960327,0.0009682280942797661,0.19676509499549866,0.004134245682507753,0.8020118474960327,0.8020118474960327,null,null,null,null,log_ratio,1e-06,1.0,0.22027543187141418,0.21930721402168274,0.3566477298736572,0.15988263487815857,1.0,0.7274738550186157,3.012622987153282,0.3351726830005646,0.3351726830005646,0.22027543187141418,0.0,0.25,0.22027543187141418,0.05,0.009886329062283039,1.0,0.0,0.05,1.0,0.0,0.19636870920658112,1.0,0.9823317527770996,0.0,5.0,0.009886329062283039,0.03389713168144226,0.5625,1.0044149160385132,2.230684518814087,-0.13637232780456543,0.04943332076072693,0.6697788238525391,0.4181641936302185,0.9818435311317444,region,1.0,0.75,0.05,0.2839506268501282,0.0703703761100769,0.6456790566444397,597.800048828125,outer,1.0,0.75,0.05,0.2643929123878479,0.10588277876377106,0.019253214821219444,0.22027543187141418,0.3566477298736572,0.21930721402168274,0.15988263487815857
480,saturation,0.467727392911911,0.4729403555393219,0.467727392911911,1.0,-0.052109718322753906,0.2196536660194397,-0.0021963021717965603,0.007554050534963608,-0.052109718322753906,0.2196536660194397,0.2196536660194397,null,null,null,null,log_ratio,1e-06,1.0,0.038683198392391205,0.0408795028924942,0.03857885301113129,0.031024806201457977,1.0,0.6306754350662231,5.330672665531615,0.47634392976760864,0.47634392976760864,0.038683198392391205,0.0,0.25,0.038683198392391205,0.05,0.006682375445961952,1.0,0.0,0.05,1.0,0.0,0.10702313482761383,1.0,0.9886248111724854,0.0,5.0,0.006682375445961952,0.07190588116645813,0.25,0.946273684501648,1.2434841394424438,0.00010434386786073446,0.0013394355773925781,0.3846873342990875,0.13912785053253174,0.6045351624488831,region,1.0,0.75,0.05,0.2370370477437973,0.0709104984998703,0.6920524835586548,526.2125244140625,outer,1.0,0.75,0.05,0.0485084243118763,0.01885564625263214,0.0017468001460656524,0.038683198392391205,0.03857885301113129,0.0408795028924942,0.031024806201457977
490,saturation,0.32660070061683655,0.33218565583229065,0.32660070061683655,1.0,-0.013130178675055504,0.693706750869751,-0.0030083581805229187,0.22491119801998138,-0.013130178675055504,0.693706750869751,0.693706750869751,null,null,null,null,log_ratio,1e-06,1.0,0.22614459693431854,0.22915294766426086,0.4496815502643585,0.22477033734321594,1.0,0.7176398038864136,3.2516302432915687,0.3395683765411377,0.3395683765411377,0.22614459693431854,0.0,0.25,0.22614459693431854,0.05,0.0016604217234998941,1.0,0.0,0.05,1.0,0.0,0.1865568608045578,1.0,0.9831632971763611,0.0,5.0,0.0016604217234998941,0.014150990173220634,0.1875,0.9868718385696411,2.000626802444458,-0.22353693842887878,0.055475711822509766,0.5829567909240723,0.374441921710968,0.9327843189239502,region,1.0,0.75,0.05,0.2876543402671814,0.06419753283262253,0.6481481790542603,596.5,outer,1.0,0.75,0.05,0.267360657453537,0.12074872106313705,0.01689096726477146,0.22614459693431854,0.4496815502643585,0.22915294766426086,0.22477033734321594
500,saturation,0.38988667726516724,0.3953048288822174,0.38988667726516724,1.0,-0.020975710824131966,0.4987790286540985,-0.004607590846717358,0.10870013386011124,-0.020975710824131966,0.4987790286540985,0.4987790286540985,null,null,null,null,log_ratio,1e-06,1.0,0.21560007333755493,0.22020766139030457,0.2767009437084198,0.16800081729888916,1.0,0.6744436025619507,4.210585187057857,0.40138065814971924,0.40138065814971924,0.21560007333755493,0.0,0.25,0.21560007333755493,0.05,0.0007139624794945121,1.0,0.0,0.05,1.0,0.0,0.14567047357559204,1.0,0.9862333536148071,0.0,5.0,0.0007139624794945121,0.0073039173148572445,0.125,0.9790761470794678,1.6470214128494263,-0.06110089272260666,0.02602313458919525,0.5869422554969788,0.29476165771484375,1.0181111097335815,region,1.0,0.75,0.05,0.2864197790622711,0.06786265969276428,0.6457176208496094,598.7562866210938,outer,1.0,0.75,0.05,0.26062139868736267,0.09269139915704727,0.009830678813159466,0.21560007333755493,0.2767009437084198,0.22020766139030457,0.16800081729888916
