step,global_step,loss,dpo_loss,implicit_acc,win_gap,lose_gap,raw_win_gap,raw_lose_gap,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,adaptive_norm_win_gap,adaptive_norm_lose_gap,adaptive_norm_lose_gap_clipped,adaptive_norm_mode,gap_normalization,gap_eps,lose_gap_clip_tau,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max,loss_region_mode,region_mask_weight,region_boundary_weight,region_outside_weight,mask_area_ratio,boundary_area_ratio,outside_area_ratio,region_weight_sum,boundary_mode,mask_weight,boundary_weight,outside_weight,mask_region_mse,boundary_region_mse,outside_region_mse,region_weighted_mse_w,region_weighted_mse_l,region_weighted_ref_mse_w,region_weighted_ref_mse_l,L_base,L_prop,L_gen,L_boundary,lambda_prop,lambda_gen,lambda_boundary_extra,exp18_extra_loss,m_w,m_l,m_w_ref,m_l_ref,propagation_coverage,generate_area_ratio,prop_conf_mean,prop_conf_p10,prop_conf_p50,prop_conf_p90,avg_num_sources_used,propagated_region_psnr,tau_conf,confidence_mode,propagation_target_mode
410,410,0.40581172704696655,0.31922781467437744,1.0,-0.20979632437229156,0.010761968791484833,-0.0009380153496749699,0.00017804474919103086,-0.20979632437229156,0.010761968791484833,0.010761968791484833,null,null,null,null,log_ratio,1e-06,1.0,0.0040666209533810616,0.005004636012017727,0.009506016969680786,0.009327972307801247,0.0,0.7431554794311523,16.59203122912141,0.40581172704696655,0.40581172704696655,0.0040666209533810616,0.0,0.25,0.0040666209533810616,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.8125707507133484,1.0190871953964233,-0.005439396016299725,-0.00018999259918928146,1.0624340772628784,1.0624340772628784,1.0624340772628784,region,1.0,0.75,0.05,0.18647460639476776,0.048583984375,0.718579113483429,751.6500244140625,both,1.0,0.75,0.05,0.005568924825638533,0.0020632240921258926,0.0002393742324784398,0.0040666209533810616,0.009506016969680786,0.005004636012017727,0.009327972307801247,0.3194311559200287,0.37765049934387207,0.4894070029258728,0.24145174026489258,0.1,0.05,0.1,0.08638057112693787,0.0040666209533810616,0.009506016969680786,0.005004636012017727,0.009327972307801247,0.044668134301900864,0.9553318619728088,0.046467628329992294,0.0,0.0,0.0,0.316639244556427,24.97492790222168,0.5,flow_agreement,latent_x0
420,420,0.44739046692848206,0.3646382689476013,1.0,-0.11235980689525604,0.2198455035686493,-0.0004856754094362259,0.001472069532610476,-0.11235980689525604,0.2198455035686493,0.2198455035686493,null,null,null,null,log_ratio,1e-06,1.0,0.004040742293000221,0.004526417702436447,0.007388417609035969,0.005916347727179527,1.0,0.6977499127388,9.160437385341593,0.44739046692848206,0.44739046692848206,0.004040742293000221,0.0,0.25,0.004040742293000221,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.892702043056488,1.2488139867782593,-0.0033476753160357475,0.0002465986181050539,0.8366059064865112,0.8366059064865112,0.8366059064865112,region,1.0,0.75,0.05,0.17578125,0.05429687723517418,0.719531238079071,743.1000366210938,both,1.0,0.75,0.05,0.005121811758726835,0.0033029522746801376,0.0003688014403451234,0.004040742293000221,0.007388417609035969,0.004526417702436447,0.005916347727179527,0.3648402988910675,0.365583211183548,0.4058733880519867,0.2569817304611206,0.1,0.05,0.1,0.08255016803741455,0.004040742293000221,0.007388417609035969,0.004526417702436447,0.005916347727179527,0.03313903138041496,0.9668609499931335,0.03445521742105484,0.0,0.0,0.0,0.19956834614276886,23.663955688476562,0.5,flow_agreement,latent_x0
430,430,0.6354591250419617,0.5285400152206421,1.0,-0.01235155388712883,0.24129900336265564,-0.0016399468295276165,0.07926101982593536,-0.01235155388712883,0.24129900336265564,0.24129900336265564,null,null,null,null,log_ratio,1e-06,1.0,0.12883490324020386,0.13047483563423157,0.3679608702659607,0.2886998653411865,1.0,0.5898587703704834,2.457496539633454,0.6354591250419617,0.6354591250419617,0.12883490324020386,0.0,0.25,0.12883490324020386,0.05,0.0007591426256112754,1.0,0.0,0.0007591426256112754,0.007244508247822523,0.125,0.9874310493469238,1.274544596672058,-0.23912598192691803,0.019405268132686615,0.3633815050125122,0.3633815050125122,0.3633815050125122,region,1.0,0.75,0.05,0.22109375894069672,0.05351562425494194,0.6753906607627869,851.2000122070312,both,1.0,0.75,0.05,0.16308318078517914,0.08444979041814804,0.0066487547010183334,0.12883490324020386,0.3679608702659607,0.13047483563423157,0.2886998653411865,0.5357409119606018,0.7045881152153015,0.27204620838165283,0.1565706431865692,0.1,0.05,0.1,0.09971819072961807,0.12883490324020386,0.3679608702659607,0.13047483563423157,0.2886998653411865,0.0054034581407904625,0.994596540927887,0.01619209721684456,0.0,0.0,0.0,0.26223430037498474,13.906455993652344,0.5,flow_agreement,latent_x0
440,440,0.6788699626922607,0.5780336856842041,1.0,-0.01758207380771637,0.12651774287223816,-0.001085818512365222,0.013364646583795547,-0.01758207380771637,0.12651774287223816,0.12651774287223816,null,null,null,null,log_ratio,1e-06,1.0,0.061402104794979095,0.062487926334142685,0.11213845014572144,0.09877380728721619,1.0,0.5612059235572815,3.8810121760220295,0.6788699626922607,0.6788699626922607,0.061402104794979095,0.0,0.25,0.061402104794979095,0.05,0.0003363438881933689,1.0,0.0,0.0003363438881933689,0.005381502211093903,0.0625,0.9826235175132751,1.1353055238723755,-0.05073634535074234,0.0030697062611579895,0.24605754017829895,0.24605754017829895,0.24605754017829895,region,1.0,0.75,0.05,0.16640625894069672,0.04731445387005806,0.742358386516571,696.1937255859375,both,1.0,0.75,0.05,0.08233130723237991,0.042466405779123306,0.002458990318700671,0.061402104794979095,0.11213845014572144,0.062487926334142685,0.09877380728721619,0.5814401507377625,0.496968150138855,0.4954183101654053,0.22962087392807007,0.1,0.05,0.1,0.09742981940507889,0.061402104794979095,0.11213845014572144,0.062487926334142685,0.09877380728721619,0.037028439342975616,0.962971568107605,0.0395289808511734,0.0,0.0,0.0,0.3184671700000763,20.320575714111328,0.5,flow_agreement,latent_x0
450,450,0.5656846165657043,0.49395161867141724,1.0,-0.020653389394283295,0.27642402052879333,-0.0070950910449028015,0.1465185284614563,-0.020653389394283295,0.27642402052879333,0.27642402052879333,null,null,null,null,log_ratio,1e-06,1.0,0.3398057520389557,0.3469008803367615,0.6071439981460571,0.46062546968460083,1.0,0.6103531718254089,2.770487938463574,0.5656846165657043,0.5656846165657043,0.3398057520389557,0.0,0.25,0.3398057520389557,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9795470833778381,1.31808602809906,-0.26733821630477905,0.03485584259033203,0.44879698753356934,0.44879698753356934,0.44879698753356934,region,1.0,0.75,0.05,0.20429687201976776,0.04531250149011612,0.705859363079071,785.8500366210938,both,1.0,0.75,0.05,0.4160013496875763,0.27368322014808655,0.024983756244182587,0.3398057520389557,0.6071439981460571,0.3469008803367615,0.46062546968460083,0.5109419226646423,0.27560487389564514,0.24122951924800873,0.1512070745229721,0.1,0.05,0.1,0.05474267154932022,0.3398057520389557,0.6071439981460571,0.3469008803367615,0.46062546968460083,0.04326923191547394,0.9567307829856873,0.0468081459403038,0.0,0.0,0.0,0.23522692918777466,31.59135627746582,0.5,flow_agreement,latent_x0
460,460,0.5488353371620178,0.4648318588733673,1.0,-0.06881126761436462,0.14705824851989746,-0.002275272738188505,0.008180209435522556,-0.06881126761436462,0.14705824851989746,0.14705824851989746,null,null,null,null,log_ratio,1e-06,1.0,0.03195995092391968,0.03423522412776947,0.05834165960550308,0.0501614511013031,1.0,0.6289882659912109,4.36196779880978,0.5488353371620178,0.5488353371620178,0.03195995092391968,0.0,0.25,0.03195995092391968,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9335399866104126,1.1630775928497314,-0.026381712406873703,0.0014762338250875473,0.5278791189193726,0.5278791189193726,0.5278791189193726,region,1.0,0.75,0.05,0.23137207329273224,0.05886230617761612,0.65478515625,894.7031860351562,both,1.0,0.75,0.05,0.039562273770570755,0.022677872329950333,0.0024282815866172314,0.03195995092391968,0.05834165960550308,0.03423522412776947,0.0501614511013031,0.46642985939979553,0.37534815073013306,0.41194596886634827,0.24273374676704407,0.1,0.05,0.1,0.08240548521280289,0.03195995092391968,0.05834165960550308,0.03423522412776947,0.0501614511013031,0.01816011592745781,0.9818398952484131,0.02144976705312729,0.0,0.0,0.0,0.12141019105911255,27.345176696777344,0.5,flow_agreement,latent_x0
470,470,0.6453981399536133,0.5621355772018433,1.0,-0.02689909189939499,0.12108437716960907,-0.0008814303437247872,0.00384926307015121,-0.02689909189939499,0.12108437716960907,0.12108437716960907,null,null,null,null,log_ratio,1e-06,1.0,0.032667241990566254,0.03354866802692413,0.032813917845487595,0.028964653611183167,1.0,0.5709800124168396,9.1157421226809,0.6453981399536133,0.6453981399536133,0.032667241990566254,0.0,0.25,0.032667241990566254,0.05,0.000516796950250864,1.0,0.0,0.000516796950250864,0.005825801752507687,0.125,0.9737269282341003,1.1328952312469482,-0.0001466765534132719,0.0007419586181640625,0.2858509421348572,0.2858509421348572,0.2858509421348572,region,1.0,0.75,0.05,0.23789063096046448,0.05820312723517418,0.649218738079071,908.85009765625,both,1.0,0.75,0.05,0.04252001270651817,0.01700831949710846,0.0013041805941611528,0.032667241990566254,0.032813917845487595,0.03354866802692413,0.028964653611183167,0.5642856955528259,0.3858529031276703,0.4345477819442749,0.20799759030342102,0.1,0.05,0.1,0.08111244440078735,0.032667241990566254,0.032813917845487595,0.03354866802692413,0.028964653611183167,0.02711949311196804,0.972880482673645,0.03045785054564476,0.0,0.0,0.0,0.20847995579242706,27.762895584106445,0.5,flow_agreement,latent_x0
480,480,0.7160572409629822,0.6036337018013,1.0,-0.003096777480095625,0.14010855555534363,-3.235408803448081e-05,0.0024440912529826164,-0.003096777480095625,0.14010855555534363,0.14010855555534363,null,null,null,null,log_ratio,1e-06,1.0,0.01343581359833479,0.013468167744576931,0.018729060888290405,0.016284968703985214,1.0,0.547511100769043,7.7114181356942915,0.7160572409629822,0.7160572409629822,0.01343581359833479,0.0,0.25,0.01343581359833479,0.05,0.006296848878264427,1.0,0.0,0.006296848878264427,0.02910764515399933,0.375,0.9975977540016174,1.1500827074050903,-0.005293247755616903,0.0006029345095157623,0.1906195878982544,0.1906195878982544,0.1906195878982544,region,1.0,0.75,0.05,0.21601562201976776,0.05195312574505806,0.6832031607627869,833.9500732421875,both,1.0,0.75,0.05,0.017491469159722328,0.007593586575239897,0.0007164660491980612,0.01343581359833479,0.018729060888290405,0.013468167744576931,0.016284968703985214,0.6106023788452148,0.49816709756851196,0.5395961999893188,0.2865833342075348,0.1,0.05,0.1,0.10545484721660614,0.01343581359833479,0.018729060888290405,0.013468167744576931,0.016284968703985214,0.015025811269879341,0.984974205493927,0.024836961179971695,0.0,0.0,0.0,0.2990279793739319,18.853029251098633,0.5,flow_agreement,latent_x0
490,490,0.6214330196380615,0.5349564552307129,1.0,-0.015520959161221981,0.21546649932861328,-0.0031349612399935722,0.06642769277095795,-0.015520959161221981,0.21546649932861328,0.21546649932861328,null,null,null,null,log_ratio,1e-06,1.0,0.202897310256958,0.20603224635124207,0.3401286005973816,0.27370089292526245,1.0,0.5858748555183411,2.853504406883261,0.6214330196380615,0.6214330196380615,0.202897310256958,0.0,0.25,0.202897310256958,0.05,0.0005903365090489388,1.0,0.0,0.0005903365090489388,0.00944538414478302,0.0625,0.9847842454910278,1.2427018880844116,-0.13723129034042358,0.01582319289445877,0.3469379246234894,0.3469379246234894,0.3469379246234894,region,1.0,0.75,0.05,0.24370117485523224,0.04951171949505806,0.6606689691543579,892.050048828125,both,1.0,0.75,0.05,0.2503039538860321,0.1309504359960556,0.009363812394440174,0.202897310256958,0.3401286005973816,0.20603224635124207,0.27370089292526245,0.5456916689872742,0.39669114351272583,0.33630210161209106,0.1925714761018753,0.1,0.05,0.1,0.07574137300252914,0.202897310256958,0.3401286005973816,0.20603224635124207,0.27370089292526245,0.021902114152908325,0.9780978560447693,0.02822193130850792,0.0,0.0,0.0,0.2854960858821869,22.042713165283203,0.5,flow_agreement,latent_x0
500,500,0.5911344885826111,0.516997754573822,1.0,-0.009618678130209446,0.2739313244819641,-0.003254799172282219,0.1676209419965744,-0.009618678130209446,0.2739313244819641,0.2739313244819641,null,null,null,null,log_ratio,1e-06,1.0,0.3324105441570282,0.33566534519195557,0.6978892683982849,0.5302683115005493,1.0,0.5964048504829407,2.493065445226453,0.5911344885826111,0.5911344885826111,0.3324105441570282,0.0,0.25,0.3324105441570282,0.05,9.872413647826761e-05,1.0,0.0,9.872413647826761e-05,0.0015795861836522818,0.0625,0.9903034567832947,1.3161059617996216,-0.3654787540435791,0.04109153151512146,0.3905075490474701,0.3905075490474701,0.3905075490474701,region,1.0,0.75,0.05,0.21523438394069672,0.05234375223517418,0.684374988079071,831.3499755859375,both,1.0,0.75,0.05,0.40895986557006836,0.255343496799469,0.020492838695645332,0.3324105441570282,0.6978892683982849,0.33566534519195557,0.5302683115005493,0.5337169766426086,0.31816256046295166,0.23508833348751068,0.13846831023693085,0.1,0.05,0.1,0.057417504489421844,0.3324105441570282,0.6978892683982849,0.33566534519195557,0.5302683115005493,0.029951781034469604,0.9700482487678528,0.03546549007296562,0.0,0.0,0.0,0.22877903282642365,25.584030151367188,0.5,flow_agreement,latent_x0
