recipe,tensor,module_group,shape,numel,mean_abs_delta,max_abs_delta,delta_norm,param_norm,delta_param_norm_ratio,zero_delta
frozen,blocks.20.ffn.net.2.weight,blocks.20,1536x8960,13762560,1.12951816788609e-08,5.7220458984375e-06,0.0005456515336526761,94.1610882842536,5.794872846047158e-06,False
frozen,blocks.20.scale_shift_table,blocks.20,1x6x1536,9216,2.049117483693408e-06,4.414469003677368e-06,0.00020982684824682923,7.087094852769253,2.960689148457081e-05,False
frozen,blocks.21.attn1.norm_k.weight,blocks.21,1536,1536,0.0,0.0,0.0,57.01642358648734,0.0,True
frozen,blocks.21.attn1.norm_q.weight,blocks.21,1536,1536,0.0,0.0,0.0,56.944445926490495,0.0,True
frozen,blocks.21.attn1.to_k.bias,blocks.21,1536,1536,9.856496951954341e-09,2.7418136596679688e-06,5.0252053519148805e-06,2.050049627680303,2.451260342218452e-06,False
frozen,blocks.21.attn1.to_k.weight,blocks.21,1536x1536,2359296,8.828187070264448e-09,5.245208740234375e-06,0.00019165147571653746,50.964951383585664,3.760456362924327e-06,False
frozen,blocks.21.attn1.to_out.0.bias,blocks.21,1536,1536,3.391566494315157e-08,4.76837158203125e-06,1.0623012627942184e-05,0.32443319834953244,3.274329717782025e-05,False
frozen,blocks.21.attn1.to_out.0.weight,blocks.21,1536x1536,2359296,8.429807962784253e-09,4.76837158203125e-06,0.0001917637144120802,53.05690028609615,3.6143030101275877e-06,False
frozen,blocks.21.attn1.to_q.bias,blocks.21,1536,1536,1.7898855730891228e-08,2.6226043701171875e-06,6.430554634633264e-06,0.8695592322221316,7.395188730493708e-06,False
frozen,blocks.21.attn1.to_q.weight,blocks.21,1536x1536,2359296,8.527176298400718e-09,5.245208740234375e-06,0.00019019113653416327,50.75763393169297,3.747044962539212e-06,False
frozen,blocks.21.attn1.to_v.bias,blocks.21,1536,1536,9.66247171163559e-08,4.76837158203125e-06,1.7520115919946515e-05,0.1393128076492616,0.00012576098504833784,False
frozen,blocks.21.attn1.to_v.weight,blocks.21,1536x1536,2359296,8.426586539656e-09,5.245208740234375e-06,0.00019187639663377439,51.40006611741857,3.7329990236869975e-06,False
frozen,blocks.21.ffn.net.0.proj.bias,blocks.21,8960,8960,2.1037910968857432e-08,4.76837158203125e-06,2.035737503619877e-05,1.425430547354311,1.4281562208673765e-05,False
frozen,blocks.21.ffn.net.0.proj.weight,blocks.21,8960x1536,13762560,1.0877683642718239e-08,5.245208740234375e-06,0.0005244994701006482,98.5122285794383,5.3242067270633e-06,False
frozen,blocks.21.ffn.net.2.bias,blocks.21,1536,1536,4.606166115195265e-08,4.76837158203125e-06,1.1708785938398247e-05,0.2638620185486953,4.4374654612115144e-05,False
frozen,blocks.21.ffn.net.2.weight,blocks.21,1536x8960,13762560,1.1572857339103848e-08,5.245208740234375e-06,0.000552563926308831,92.99135754533859,5.942099791794293e-06,False
frozen,blocks.21.scale_shift_table,blocks.21,1x6x1536,9216,2.0717779989354312e-06,4.339031875133514e-06,0.00021109085718617478,5.944841203293242,3.550824151016886e-05,False
frozen,blocks.22.attn1.norm_k.weight,blocks.22,1536,1536,0.0,0.0,0.0,55.8757471636286,0.0,True
frozen,blocks.22.attn1.norm_q.weight,blocks.22,1536,1536,0.0,0.0,0.0,56.0125282442464,0.0,True
frozen,blocks.22.attn1.to_k.bias,blocks.22,1536,1536,8.226682446377254e-09,1.9073486328125e-06,4.136407750343674e-06,1.715242170135014,2.411559033681913e-06,False
frozen,blocks.22.attn1.to_k.weight,blocks.22,1536x1536,2359296,8.439111631730611e-09,5.245208740234375e-06,0.00018906825388594173,53.53095355288611,3.5319425741061663e-06,False
frozen,blocks.22.attn1.to_out.0.bias,blocks.22,1536,1536,3.900883527307997e-08,4.76837158203125e-06,1.2620227914822726e-05,0.4199821606321539,3.0049438042313054e-05,False
frozen,blocks.22.attn1.to_out.0.weight,blocks.22,1536x1536,2359296,8.090118797099421e-09,5.245208740234375e-06,0.00018828578024088845,54.335235999245924,3.465261110552608e-06,False
frozen,blocks.22.attn1.to_q.bias,blocks.22,1536,1536,1.4396694503204799e-08,2.9802322387695312e-06,6.2664299478875475e-06,1.0848142454345713,5.776500423232799e-06,False
frozen,blocks.22.attn1.to_q.weight,blocks.22,1536x1536,2359296,8.379233307209688e-09,6.198883056640625e-06,0.00018704497858969884,53.145117973837685,3.519513846629787e-06,False
frozen,blocks.22.attn1.to_v.bias,blocks.22,1536,1536,7.538619684055448e-08,4.291534423828125e-06,1.61087238555916e-05,0.15731670922909985,0.00010239677612395334,False
frozen,blocks.22.attn1.to_v.weight,blocks.22,1536x1536,2359296,8.307538656993074e-09,5.245208740234375e-06,0.00019131887701113163,53.132554609909356,3.6007844609723805e-06,False
frozen,blocks.22.ffn.net.0.proj.bias,blocks.22,8960,8960,2.5010480797504897e-08,4.76837158203125e-06,2.161583316220427e-05,1.5631579730351408,1.3828310084501294e-05,False
frozen,blocks.22.ffn.net.0.proj.weight,blocks.22,8960x1536,13762560,1.0712992271066923e-08,5.245208740234375e-06,0.0005195192264129045,100.42540861411767,5.1731850891355595e-06,False
frozen,blocks.22.ffn.net.2.bias,blocks.22,1536,1536,3.6011140736036396e-08,3.814697265625e-06,1.005889087187242e-05,0.28647552640932966,3.511256615151374e-05,False
frozen,blocks.22.ffn.net.2.weight,blocks.22,1536x8960,13762560,1.1628655371964669e-08,5.7220458984375e-06,0.0005571005574375892,92.76934497552249,6.0052224965539655e-06,False
frozen,blocks.22.scale_shift_table,blocks.22,1x6x1536,9216,2.056625135082868e-06,4.351139068603516e-06,0.0002104615614719182,6.279176891835812,3.351738055755793e-05,False
frozen,blocks.23.attn1.norm_k.weight,blocks.23,1536,1536,0.0,0.0,0.0,58.185920275951425,0.0,True
frozen,blocks.23.attn1.norm_q.weight,blocks.23,1536,1536,0.0,0.0,0.0,58.178333646292884,0.0,True
frozen,blocks.23.attn1.to_k.bias,blocks.23,1536,1536,1.414446160197258e-08,2.86102294921875e-06,6.352650065595821e-06,1.7780856753326715,3.5727468893779248e-06,False
frozen,blocks.23.attn1.to_k.weight,blocks.23,1536x1536,2359296,8.443229226884341e-09,5.245208740234375e-06,0.00018627719835967297,52.300527863911185,3.561669565637517e-06,False
frozen,blocks.23.attn1.to_out.0.bias,blocks.23,1536,1536,4.5945245830125714e-08,4.76837158203125e-06,1.2412372109909633e-05,0.39568814534550595,3.136907753210565e-05,False
frozen,blocks.23.attn1.to_out.0.weight,blocks.23,1536x1536,2359296,8.179812382991258e-09,5.245208740234375e-06,0.00018893368379679112,53.28897487989425,3.545455400908296e-06,False
frozen,blocks.23.attn1.to_q.bias,blocks.23,1536,1536,1.0399769045932317e-08,3.814697265625e-06,5.228927659859969e-06,1.0802238600573584,4.840596336742164e-06,False
frozen,blocks.23.attn1.to_q.weight,blocks.23,1536x1536,2359296,8.438616916350838e-09,4.76837158203125e-06,0.00018716088144751748,51.39075801898261,3.641917120163527e-06,False
frozen,blocks.23.attn1.to_v.bias,blocks.23,1536,1536,6.680298980654698e-08,3.814697265625e-06,1.4273819118591591e-05,0.15477371173511048,9.222379536215092e-05,False
frozen,blocks.23.attn1.to_v.weight,blocks.23,1536x1536,2359296,8.481964464124303e-09,4.76837158203125e-06,0.00019397416580757258,52.02981651553871,3.728134727318103e-06,False
frozen,blocks.23.ffn.net.0.proj.bias,blocks.23,8960,8960,2.3811091764969206e-08,4.76837158203125e-06,2.0924898238105123e-05,1.458398009183051,1.4347865333285972e-05,False
frozen,blocks.23.ffn.net.0.proj.weight,blocks.23,8960x1536,13762560,1.0970299335610889e-08,5.245208740234375e-06,0.0005295998503919114,97.88042769113751,5.4106818174422225e-06,False
frozen,blocks.23.ffn.net.2.bias,blocks.23,1536,1536,5.0854094268970584e-08,4.76837158203125e-06,1.3843331128258022e-05,0.29133346661156184,4.7517133164340414e-05,False
frozen,blocks.23.ffn.net.2.weight,blocks.23,1536x8960,13762560,1.1905956220914504e-08,5.7220458984375e-06,0.0005621932845033231,90.30199711852308,6.225701561898212e-06,False
frozen,blocks.23.scale_shift_table,blocks.23,1x6x1536,9216,2.054361402770155e-06,4.507601261138916e-06,0.0002116264822347564,5.770201647324056,3.667575158883087e-05,False
frozen,blocks.24.attn1.norm_k.weight,blocks.24,1536,1536,0.0,0.0,0.0,54.095534975604735,0.0,True
frozen,blocks.24.attn1.norm_q.weight,blocks.24,1536,1536,0.0,0.0,0.0,54.18948012169313,0.0,True
frozen,blocks.24.attn1.to_k.bias,blocks.24,1536,1536,1.280568540096283e-08,3.337860107421875e-06,5.8897110591104625e-06,1.5560223393736616,3.7851070065468565e-06,False
frozen,blocks.24.attn1.to_k.weight,blocks.24,1536x1536,2359296,8.74924932503518e-09,6.198883056640625e-06,0.00019041187722732271,50.725339413292744,3.7537822206749174e-06,False
frozen,blocks.24.attn1.to_out.0.bias,blocks.24,1536,1536,4.6881421411626434e-08,4.76837158203125e-06,1.346413094436733e-05,0.4235342914553999,3.178994290655536e-05,False
frozen,blocks.24.attn1.to_out.0.weight,blocks.24,1536x1536,2359296,8.304964715932783e-09,5.7220458984375e-06,0.0001933531497574334,53.123157137153946,3.639714960054586e-06,False
frozen,blocks.24.attn1.to_q.bias,blocks.24,1536,1536,2.01992715886945e-08,3.814697265625e-06,8.030343467556821e-06,0.9015146384931075,8.907612948992961e-06,False
frozen,blocks.24.attn1.to_q.weight,blocks.24,1536x1536,2359296,8.578644461465501e-09,5.245208740234375e-06,0.0001903892716620064,50.68247364489647,3.7565110376409995e-06,False
frozen,blocks.24.attn1.to_v.bias,blocks.24,1536,1536,6.212697911678333e-08,4.76837158203125e-06,1.3606188190989249e-05,0.16479368986446302,8.256498293167227e-05,False
frozen,blocks.24.attn1.to_v.weight,blocks.24,1536x1536,2359296,8.508395765716159e-09,4.76837158203125e-06,0.00019668498698420078,51.901480440108834,3.7895833667241832e-06,False
frozen,blocks.24.ffn.net.0.proj.bias,blocks.24,8960,8960,3.0142629725560255e-08,4.76837158203125e-06,2.476893048830439e-05,1.3977774655450075,1.7720224498417574e-05,False
frozen,blocks.24.ffn.net.0.proj.weight,blocks.24,8960x1536,13762560,1.1296671154070737e-08,6.198883056640625e-06,0.0005442867971876295,95.94592796856988,5.672849371636931e-06,False
frozen,blocks.24.ffn.net.2.bias,blocks.24,1536,1536,3.42843122780323e-08,4.76837158203125e-06,1.0807236018935932e-05,0.36923517298001796,2.9269248462121788e-05,False
frozen,blocks.24.ffn.net.2.weight,blocks.24,1536x8960,13762560,1.1822757883805934e-08,5.7220458984375e-06,0.0005637344156114468,90.23218206209745,6.2475981709439395e-06,False
frozen,blocks.24.scale_shift_table,blocks.24,1x6x1536,9216,2.0435322767298203e-06,4.32133674621582e-06,0.00021227949683087335,7.2020093339320885,2.9475037727415083e-05,False
frozen,blocks.25.attn1.norm_k.weight,blocks.25,1536,1536,0.0,0.0,0.0,57.26235282261156,0.0,True
frozen,blocks.25.attn1.norm_q.weight,blocks.25,1536,1536,0.0,0.0,0.0,57.24220615957796,0.0,True
frozen,blocks.25.attn1.to_k.bias,blocks.25,1536,1536,5.277494441457975e-09,1.9073486328125e-06,3.198720899820027e-06,1.384532871243236,2.310324995711685e-06,False
frozen,blocks.25.attn1.to_k.weight,blocks.25,1536x1536,2359296,8.676924068140579e-09,5.245208740234375e-06,0.00019267640962550978,49.873866783021995,3.8632739359021705e-06,False
frozen,blocks.25.attn1.to_out.0.bias,blocks.25,1536,1536,3.562308847904205e-08,4.76837158203125e-06,1.0623012627942184e-05,0.45559316149746276,2.331688340756192e-05,False
frozen,blocks.25.attn1.to_out.0.weight,blocks.25,1536x1536,2359296,8.483706182005335e-09,5.245208740234375e-06,0.00019513193422235274,51.14257271726389,3.815450100664948e-06,False
frozen,blocks.25.attn1.to_q.bias,blocks.25,1536,1536,1.8102582544088364e-08,2.6226043701171875e-06,6.60355176189428e-06,0.754775144491131,8.749031827667884e-06,False
frozen,blocks.25.attn1.to_q.weight,blocks.25,1536x1536,2359296,8.81728023927053e-09,4.76837158203125e-06,0.00019245558959441554,50.63383169491891,3.8009288089039605e-06,False
frozen,blocks.25.attn1.to_v.bias,blocks.25,1536,1536,6.132177077233791e-08,4.76837158203125e-06,1.4098868929356417e-05,0.19697509748982006,7.157691052806047e-05,False
frozen,blocks.25.attn1.to_v.weight,blocks.25,1536x1536,2359296,8.887083069453183e-09,5.245208740234375e-06,0.00020409122138304123,49.966736982591726,4.084541711301699e-06,False
frozen,blocks.25.ffn.net.0.proj.bias,blocks.25,8960,8960,2.741497695524231e-08,4.76837158203125e-06,2.2747081355407597e-05,1.3474396904805876,1.688170648088715e-05,False
frozen,blocks.25.ffn.net.0.proj.weight,blocks.25,8960x1536,13762560,1.1472667260647995e-08,5.7220458984375e-06,0.0005468545522227164,94.43833760383015,5.7905990945835095e-06,False
frozen,blocks.25.ffn.net.2.bias,blocks.25,1536,1536,3.842675866394529e-08,3.814697265625e-06,1.0644572297776426e-05,0.3454919159091128,3.080990265643681e-05,False
frozen,blocks.25.ffn.net.2.weight,blocks.25,1536x8960,13762560,1.1761131624155041e-08,5.245208740234375e-06,0.000561190844695085,91.46052875592017,6.1358801696054426e-06,False
frozen,blocks.25.scale_shift_table,blocks.25,1x6x1536,9216,2.0464374301809585e-06,4.382804036140442e-06,0.0002134057719128583,8.573885955956154,2.4890204162860775e-05,False
frozen,blocks.26.attn1.norm_k.weight,blocks.26,1536,1536,0.0,0.0,0.0,60.55777321272947,0.0,True
frozen,blocks.26.attn1.norm_q.weight,blocks.26,1536,1536,0.0,0.0,0.0,60.54413501864776,0.0,True
frozen,blocks.26.attn1.to_k.bias,blocks.26,1536,1536,9.235615827662969e-09,2.2649765014648438e-06,4.840836645185221e-06,1.4560652488770642,3.324601455130675e-06,False
frozen,blocks.26.attn1.to_k.weight,blocks.26,1536x1536,2359296,8.670949291911256e-09,4.76837158203125e-06,0.00018910246854733843,50.640092271958785,3.7342441544492883e-06,False
frozen,blocks.26.attn1.to_out.0.bias,blocks.26,1536,1536,3.205301979392061e-08,4.291534423828125e-06,1.0076534966947633e-05,0.48385661596438634,2.0825456621778378e-05,False
frozen,blocks.26.attn1.to_out.0.weight,blocks.26,1536x1536,2359296,8.525342209964037e-09,4.76837158203125e-06,0.00019470446365078223,51.365554275366534,3.790564832747326e-06,False
frozen,blocks.26.attn1.to_q.bias,blocks.26,1536,1536,2.5150560745146322e-08,2.86102294921875e-06,8.9301137328013e-06,0.8056561463862992,1.1084274318324842e-05,False
frozen,blocks.26.attn1.to_q.weight,blocks.26,1536x1536,2359296,8.941120732686159e-09,4.76837158203125e-06,0.00019258801238096896,49.96789985205502,3.854234677686671e-06,False
frozen,blocks.26.attn1.to_v.bias,blocks.26,1536,1536,5.256151780486107e-08,4.76837158203125e-06,1.377605703648852e-05,0.17969009148760712,7.666564651597365e-05,False
frozen,blocks.26.attn1.to_v.weight,blocks.26,1536x1536,2359296,8.5259852511399e-09,5.7220458984375e-06,0.00019409554974653817,50.40039391742142,3.851072078217293e-06,False
frozen,blocks.26.ffn.net.0.proj.bias,blocks.26,8960,8960,2.3422762396307917e-08,4.76837158203125e-06,2.1155912781350904e-05,1.4011819856660148,1.5098618878746075e-05,False
frozen,blocks.26.ffn.net.0.proj.weight,blocks.26,8960x1536,13762560,1.1615269635001368e-08,6.67572021484375e-06,0.0005451284791518523,93.26560798500431,5.8449035065476106e-06,False
frozen,blocks.26.ffn.net.2.bias,blocks.26,1536,1536,4.810863174498081e-08,3.814697265625e-06,1.1426004023993968e-05,0.34772377215684336,3.2859427335348604e-05,False
frozen,blocks.26.ffn.net.2.weight,blocks.26,1536x8960,13762560,1.147247452593092e-08,5.245208740234375e-06,0.000549617606526066,92.40758686046833,5.947754131443343e-06,False
frozen,blocks.26.scale_shift_table,blocks.26,1x6x1536,9216,2.107351747326902e-06,4.567205905914307e-06,0.0002176603959694033,10.639669546287573,2.0457439493064856e-05,False
frozen,blocks.27.attn1.norm_k.weight,blocks.27,1536,1536,0.0,0.0,0.0,61.662818802388934,0.0,True
frozen,blocks.27.attn1.norm_q.weight,blocks.27,1536,1536,0.0,0.0,0.0,61.49827709730981,0.0,True
frozen,blocks.27.attn1.to_k.bias,blocks.27,1536,1536,8.316419553011656e-09,2.4028122425079346e-06,4.356075148934953e-06,2.0082021847188276,2.1691417239159543e-06,False
frozen,blocks.27.attn1.to_k.weight,blocks.27,1536x1536,2359296,9.991518723495574e-09,4.76837158203125e-06,0.00020401780954408912,46.701747533216036,4.368526239815322e-06,False
frozen,blocks.27.attn1.to_out.0.bias,blocks.27,1536,1536,3.422125516294727e-08,4.76837158203125e-06,1.051266361463344e-05,0.47323387097754965,2.22145206827555e-05,False
frozen,blocks.27.attn1.to_out.0.weight,blocks.27,1536x1536,2359296,8.482514246566097e-09,5.0067901611328125e-06,0.00019751128462239492,51.36371245374744,3.845346747477574e-06,False
frozen,blocks.27.attn1.to_q.bias,blocks.27,1536,1536,2.4757659033980417e-08,4.76837158203125e-06,9.099327922505324e-06,0.6440921096621701,1.4127370582545787e-05,False
frozen,blocks.27.attn1.to_q.weight,blocks.27,1536x1536,2359296,9.824524305201976e-09,4.76837158203125e-06,0.0002009554134994755,46.9002952582657,4.2847366395642225e-06,False
frozen,blocks.27.attn1.to_v.bias,blocks.27,1536,1536,4.1463255939788723e-08,4.76837158203125e-06,1.2285679827435638e-05,0.23199939798151617,5.295565391234983e-05,False
frozen,blocks.27.attn1.to_v.weight,blocks.27,1536x1536,2359296,8.621936053998525e-09,5.7220458984375e-06,0.00019852285058841784,50.05934954194371,3.965749703201309e-06,False
frozen,blocks.27.ffn.net.0.proj.bias,blocks.27,8960,8960,2.641962559835065e-08,4.76837158203125e-06,2.3937833105546373e-05,1.2895067778723899,1.856355741303184e-05,False
frozen,blocks.27.ffn.net.0.proj.weight,blocks.27,8960x1536,13762560,1.1829379253924799e-08,8.106231689453125e-06,0.0005585314358468471,91.44601165100094,6.107772507109965e-06,False
frozen,blocks.27.ffn.net.2.bias,blocks.27,1536,1536,4.540197551250458e-08,4.76837158203125e-06,1.1746198892828958e-05,0.4084434896728949,2.8758443186858565e-05,False
frozen,blocks.27.ffn.net.2.weight,blocks.27,1536x8960,13762560,1.1439930780454688e-08,5.245208740234375e-06,0.000561690163018293,93.07075811244367,6.035087436804583e-06,False
frozen,blocks.27.scale_shift_table,blocks.27,1x6x1536,9216,2.065311036858475e-06,4.6193599700927734e-06,0.00021701850624331363,12.977228027033547,1.6723024808627407e-05,False
frozen,blocks.28.attn1.norm_k.weight,blocks.28,1536,1536,0.0,0.0,0.0,64.79809009892769,0.0,True
frozen,blocks.28.attn1.norm_q.weight,blocks.28,1536,1536,0.0,0.0,0.0,64.20054106202105,0.0,True
frozen,blocks.28.attn1.to_k.bias,blocks.28,1536,1536,1.862645149230957e-09,9.5367431640625e-07,1.6518123698891422e-06,2.2076670043260025,7.482162693248613e-07,False
frozen,blocks.28.attn1.to_k.weight,blocks.28,1536x1536,2359296,1.0474642486713037e-08,5.245208740234375e-06,0.00021418404743588196,43.02333181052027,4.978323119631188e-06,False
frozen,blocks.28.attn1.to_out.0.bias,blocks.28,1536,1536,3.7155889032192135e-08,4.76837158203125e-06,1.1618969629840674e-05,0.47173495393400194,2.463029193177319e-05,False
frozen,blocks.28.attn1.to_out.0.weight,blocks.28,1536x1536,2359296,8.437187837273541e-09,5.7220458984375e-06,0.00019781299061692937,51.85798855106607,3.8145133689891065e-06,False
frozen,blocks.28.attn1.to_q.bias,blocks.28,1536,1536,1.2029583551509404e-08,2.1457672119140625e-06,4.961885306422093e-06,0.6910567612638727,7.180141465283008e-06,False
frozen,blocks.28.attn1.to_q.weight,blocks.28,1536x1536,2359296,1.070675281766853e-08,4.76837158203125e-06,0.0002131362087028438,43.333919892865104,4.918461316903195e-06,False
frozen,blocks.28.attn1.to_v.bias,blocks.28,1536,1536,4.2957253754138947e-08,4.76837158203125e-06,1.2044416035925562e-05,0.23385850103024725,5.150300708682057e-05,False
frozen,blocks.28.attn1.to_v.weight,blocks.28,1536x1536,2359296,8.868628498248654e-09,5.7220458984375e-06,0.00020573191376618914,49.87891588637427,4.124626810952522e-06,False
frozen,blocks.28.ffn.net.0.proj.bias,blocks.28,8960,8960,2.5531127434419432e-08,4.76837158203125e-06,2.2772450651359327e-05,1.310050495135469,1.738288007668521e-05,False
frozen,blocks.28.ffn.net.0.proj.weight,blocks.28,8960x1536,13762560,1.2199259380452077e-08,5.7220458984375e-06,0.0005702319514496698,89.94304567249071,6.339922638666774e-06,False
frozen,blocks.28.ffn.net.2.bias,blocks.28,1536,1536,5.548160331159124e-08,3.814697265625e-06,1.3888209990391213e-05,0.4103987748785397,3.3840768638911465e-05,False
frozen,blocks.28.ffn.net.2.weight,blocks.28,1536x8960,13762560,1.1691488666087935e-08,5.7220458984375e-06,0.000575070011460545,91.16470756959625,6.30803330358432e-06,False
frozen,blocks.28.scale_shift_table,blocks.28,1x6x1536,9216,1.9825793060590513e-06,4.559755325317383e-06,0.00021361833200243504,12.592331723604834,1.69641601485118e-05,False
frozen,blocks.29.attn1.norm_k.weight,blocks.29,1536,1536,0.0,0.0,0.0,55.18159385865227,0.0,True
frozen,blocks.29.attn1.norm_q.weight,blocks.29,1536,1536,0.0,0.0,0.0,54.79431978288215,0.0,True
frozen,blocks.29.attn1.to_k.bias,blocks.29,1536,1536,1.0632599689586186e-08,2.384185791015625e-06,5.047777976927788e-06,2.420485165410877,2.08544057574046e-06,False
frozen,blocks.29.attn1.to_k.weight,blocks.29,1536x1536,2359296,1.091642243267188e-08,5.245208740234375e-06,0.00022431565641124258,42.5322459242323,5.274013904904933e-06,False
frozen,blocks.29.attn1.to_out.0.bias,blocks.29,1536,1536,4.173489287495613e-08,4.291534423828125e-06,1.2706733126136948e-05,0.4761743997658692,2.6685040464918006e-05,False
frozen,blocks.29.attn1.to_out.0.weight,blocks.29,1536x1536,2359296,8.107948090696482e-09,5.245208740234375e-06,0.00020595205769267003,53.99263006709805,3.814447591027224e-06,False
frozen,blocks.29.attn1.to_q.bias,blocks.29,1536,1536,2.3777829483151436e-08,4.76837158203125e-06,9.394978288296571e-06,0.8712922627010377,1.07828092713242e-05,False
frozen,blocks.29.attn1.to_q.weight,blocks.29,1536x1536,2359296,1.053914466808692e-08,5.7220458984375e-06,0.00021705482946800716,43.33376495928867,5.0089077113867545e-06,False
frozen,blocks.29.attn1.to_v.bias,blocks.29,1536,1536,4.502605222000966e-08,4.291534423828125e-06,1.2292582510530873e-05,0.2770820511283941,4.4364412853253995e-05,False
frozen,blocks.29.attn1.to_v.weight,blocks.29,1536x1536,2359296,8.880774338138053e-09,5.245208740234375e-06,0.00021354072538081742,51.44468073359237,4.150880564049751e-06,False
frozen,blocks.29.ffn.net.0.proj.bias,blocks.29,8960,8960,3.7846412226372195e-08,4.76837158203125e-06,2.755914774189121e-05,1.0325548413285137,2.669025086009587e-05,False
frozen,blocks.29.ffn.net.0.proj.weight,blocks.29,8960x1536,13762560,1.2323535969471777e-08,6.198883056640625e-06,0.0006107567395976535,86.42068143498696,7.067252068095644e-06,False
frozen,blocks.29.ffn.net.2.bias,blocks.29,1536,1536,1.0197012301205177e-07,4.76837158203125e-06,2.0138791179937106e-05,0.2972101402884693,6.775943499209963e-05,False
frozen,blocks.29.ffn.net.2.weight,blocks.29,1536x8960,13762560,1.155638429395367e-08,5.7220458984375e-06,0.0005964691808804686,80.13416788911738,7.443381476248718e-06,False
frozen,blocks.29.scale_shift_table,blocks.29,1x6x1536,9216,1.9681249341374496e-06,4.459172487258911e-06,0.00021430730462950904,7.200988585102965,2.976081715680361e-05,False
frozen,blocks.3.attn1.norm_k.weight,blocks.3,1536,1536,0.0,0.0,0.0,51.475805432473564,0.0,True
frozen,blocks.3.attn1.norm_q.weight,blocks.3,1536,1536,0.0,0.0,0.0,51.42016339068751,0.0,True
frozen,blocks.3.attn1.to_k.bias,blocks.3,1536,1536,1.0166938402278447e-08,2.5033950805664062e-06,5.042144294394636e-06,2.1304066261827344,2.366752070907135e-06,False
frozen,blocks.3.attn1.to_k.weight,blocks.3,1536x1536,2359296,7.869331852816686e-09,5.245208740234375e-06,0.00018068522562890264,53.75464641980961,3.3612950258810248e-06,False
frozen,blocks.3.attn1.to_out.0.bias,blocks.3,1536,1536,3.1354527862959e-08,4.76837158203125e-06,1.1567601652820781e-05,0.4045662834642359,2.859259934797502e-05,False
frozen,blocks.3.attn1.to_out.0.weight,blocks.3,1536x1536,2359296,8.410875551589925e-09,5.245208740234375e-06,0.00019954042523540446,53.69122422327275,3.716443946325755e-06,False
frozen,blocks.3.attn1.to_q.bias,blocks.3,1536,1536,8.692343733684993e-09,2.384185791015625e-06,4.1019083342755445e-06,1.2697966782322603,3.2303662504321246e-06,False
frozen,blocks.3.attn1.to_q.weight,blocks.3,1536x1536,2359296,7.630829301774611e-09,5.245208740234375e-06,0.0001777741679892147,53.711796015866014,3.309778878678687e-06,False
frozen,blocks.3.attn1.to_v.bias,blocks.3,1536,1536,8.086013991714935e-08,4.76837158203125e-06,1.571530038338754e-05,0.1379383931077046,0.0001139298496177409,False
frozen,blocks.3.attn1.to_v.weight,blocks.3,1536x1536,2359296,7.939063628725762e-09,5.7220458984375e-06,0.00019525673783188038,53.32123224939339,3.661894701131894e-06,False
frozen,blocks.3.ffn.net.0.proj.bias,blocks.3,8960,8960,3.189779773649093e-09,4.76837158203125e-06,7.487978062017089e-06,1.923529060471474,3.892833342573897e-06,False
frozen,blocks.3.ffn.net.0.proj.weight,blocks.3,8960x1536,13762560,9.6448484754319e-09,5.7220458984375e-06,0.0005134226606356288,110.71867502819929,4.6371821240171e-06,False
frozen,blocks.3.ffn.net.2.bias,blocks.3,1536,1536,4.980635637252817e-08,4.76837158203125e-06,1.3093669927728263e-05,0.41070220578536887,3.188117751317624e-05,False
frozen,blocks.3.ffn.net.2.weight,blocks.3,1536x8960,13762560,1.119172310382055e-08,5.7220458984375e-06,0.0005595671861372787,98.0046684554491,5.709597256498457e-06,False
frozen,blocks.3.scale_shift_table,blocks.3,1x6x1536,9216,1.9600734049163293e-06,4.598870873451233e-06,0.00021050467006380005,6.3936700631343735,3.292391818550788e-05,False
frozen,blocks.4.attn1.norm_k.weight,blocks.4,1536,1536,0.0,0.0,0.0,49.84148701759409,0.0,True
frozen,blocks.4.attn1.norm_q.weight,blocks.4,1536,1536,0.0,0.0,0.0,49.77590160769943,0.0,True
frozen,blocks.4.attn1.to_k.bias,blocks.4,1536,1536,8.459513090031123e-09,4.76837158203125e-06,6.172463162421998e-06,2.445891193006619,2.5236049665937738e-06,False
frozen,blocks.4.attn1.to_k.weight,blocks.4,1536x1536,2359296,7.586320016628179e-09,4.76837158203125e-06,0.00017917641021161993,54.5952145446089,3.281906879681082e-06,False
frozen,blocks.4.attn1.to_out.0.bias,blocks.4,1536,1536,3.6030542105436325e-08,3.3080577850341797e-06,1.0500783905373486e-05,0.4409690649899108,2.381297179109362e-05,False
frozen,blocks.4.attn1.to_out.0.weight,blocks.4,1536x1536,2359296,8.03858668518842e-09,5.245208740234375e-06,0.00019185745420226621,53.74142373439692,3.5700106337053604e-06,False
frozen,blocks.4.attn1.to_q.bias,blocks.4,1536,1536,9.468446471316838e-09,2.9802322387695312e-06,5.2207680798669314e-06,1.137910513109861,4.588030446782855e-06,False
frozen,blocks.4.attn1.to_q.weight,blocks.4,1536x1536,2359296,7.46787076622013e-09,5.0067901611328125e-06,0.00017903266879811585,54.60379978693676,3.278758428840034e-06,False
frozen,blocks.4.attn1.to_v.bias,blocks.4,1536,1536,1.0026269592344761e-07,4.291534423828125e-06,1.8213492501135604e-05,0.14160477207098013,0.00012862202477101106,False
