recipe,sample_id,source_group,step0_frames,step10_frames,comparison_strip,step0_raw_output_mp4,step10_raw_output_mp4,step0_full_psnr,step10_full_psnr,delta_full_psnr,step0_mask_psnr,step10_mask_psnr,delta_mask_psnr,step0_boundary_psnr,step10_boundary_psnr,delta_boundary_psnr,step0_outside_psnr,step10_outside_psnr,delta_outside_psnr,step0_outside_mae,step10_outside_mae,delta_outside_mae,step0_temporal_diff_mae,step10_temporal_diff_mae,delta_temporal_diff_mae
S0_adamw_lr0.0001,REAL_ENV087_00002_001_01,REAL_ENV087_00002,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S0_adamw_lr0.0001/heldout_outputs/REAL_ENV087_00002_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S0_adamw_lr0.0001/heldout_outputs/REAL_ENV087_00002_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S0_adamw_lr0.0001/heldout_outputs/REAL_ENV087_00002_001_01/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S0_adamw_lr0.0001/heldout_outputs/REAL_ENV087_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S0_adamw_lr0.0001/heldout_outputs/REAL_ENV087_00002_001_01/step10/evidence/raw_output.mp4,22.286660994153948,13.254772877727577,-9.031888116426371,20.14078009636364,9.296337460192479,-10.84444263617116,20.801400108941642,10.673993210623975,-10.127406898317668,22.6725387519318,14.192600096501176,-8.479938655430624,13.155706742230583,38.80007328706629,25.644366544835705,11.789736211299896,15.067937135696411,3.278200924396515
S0_adamw_lr0.0001,REAL_ENV103_00001_001_01,REAL_ENV103_00001,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S0_adamw_lr0.0001/heldout_outputs/REAL_ENV103_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S0_adamw_lr0.0001/heldout_outputs/REAL_ENV103_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S0_adamw_lr0.0001/heldout_outputs/REAL_ENV103_00001_001_01/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S0_adamw_lr0.0001/heldout_outputs/REAL_ENV103_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S0_adamw_lr0.0001/heldout_outputs/REAL_ENV103_00001_001_01/step10/evidence/raw_output.mp4,27.230844539100637,19.01245524396325,-8.218389295137388,22.361025373338702,14.784158354173826,-7.576867019164876,31.599543309996253,16.674399015981393,-14.92514429401486,36.27371100446231,24.73924141617486,-11.534469588287447,2.802806671927957,9.680174827575684,6.877368155647726,1.2246701642870903,2.9936263486742973,1.768956184387207
S1_adamw_lr1em05,BLENDER_RIVER016_00001,BLENDER_RIVER016,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/BLENDER_RIVER016_00001/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/BLENDER_RIVER016_00001/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/BLENDER_RIVER016_00001/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/BLENDER_RIVER016_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/BLENDER_RIVER016_00001/step10/evidence/raw_output.mp4,23.684040661164005,23.691118183483752,0.0070775223197472314,11.883026163690483,11.874163083753153,-0.008863079937329488,13.240216174047525,13.23309054386103,-0.007125630186495258,26.15114499284826,26.17151972112552,0.020374728277261056,7.681985602659338,7.650108702042523,-0.031876900616814474,3.891319677233696,3.8945352286100388,0.0032155513763427734
S1_adamw_lr1em05,BLENDER_STREET006_00002,BLENDER_STREET006,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/BLENDER_STREET006_00002/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/BLENDER_STREET006_00002/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/BLENDER_STREET006_00002/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/BLENDER_STREET006_00002/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/BLENDER_STREET006_00002/step10/evidence/raw_output.mp4,22.696475484768847,22.699683747973587,0.003208263204740547,10.392635332659589,10.396959740975326,0.004324408315737216,10.65897071749333,10.663645954630269,0.004675237136938293,24.525200087063638,24.528149041459198,0.0029489543955598663,3.964217746959013,3.9561517939848057,-0.008065952974207313,0.9460354633629322,0.9468437694013119,0.0008083060383796692
S1_adamw_lr1em05,REAL_ENV087_00002_001_01,REAL_ENV087_00002,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/REAL_ENV087_00002_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/REAL_ENV087_00002_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/REAL_ENV087_00002_001_01/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/REAL_ENV087_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/REAL_ENV087_00002_001_01/step10/evidence/raw_output.mp4,22.286660994153948,22.295368072847946,0.008707078693998227,20.14078009636364,20.148837562120676,0.008057465757037363,20.801400108941642,20.808308720056225,0.006908611114582186,22.6725387519318,22.681077093027255,0.008538341095455593,13.155706742230583,13.139869185055003,-0.015837557175579775,11.789736211299896,11.791707813739777,0.001971602439880371
S1_adamw_lr1em05,REAL_ENV103_00001_001_01,REAL_ENV103_00001,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/REAL_ENV103_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/REAL_ENV103_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/REAL_ENV103_00001_001_01/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/REAL_ENV103_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr1em05/heldout_outputs/REAL_ENV103_00001_001_01/step10/evidence/raw_output.mp4,27.230844539100637,27.233608750641825,0.0027642115411872226,22.361025373338702,22.361450343738433,0.00042497039973099504,31.599543309996253,31.578007017588032,-0.021536292408221414,36.27371100446231,36.30399120893599,0.030280204473683625,2.802806671927957,2.7934014376472023,-0.009405234280754904,1.2246701642870903,1.2244819030165672,-0.0001882612705230713
S1_adamw_lr3em05,BLENDER_RIVER016_00001,BLENDER_RIVER016,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/BLENDER_RIVER016_00001/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/BLENDER_RIVER016_00001/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/BLENDER_RIVER016_00001/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/BLENDER_RIVER016_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/BLENDER_RIVER016_00001/step10/evidence/raw_output.mp4,23.684040661164005,23.711235026482665,0.027194365318660374,11.883026163690483,11.846651957741651,-0.03637420594883167,13.240216174047525,13.215169573988877,-0.025046600058647783,26.15114499284826,26.231271628367374,0.08012663551911459,7.681985602659338,7.565076575559728,-0.11690902709960938,3.891319677233696,3.9006668627262115,0.009347185492515564
S1_adamw_lr3em05,BLENDER_STREET006_00002,BLENDER_STREET006,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/BLENDER_STREET006_00002/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/BLENDER_STREET006_00002/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/BLENDER_STREET006_00002/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/BLENDER_STREET006_00002/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/BLENDER_STREET006_00002/step10/evidence/raw_output.mp4,22.696475484768847,22.70964419096961,0.01316870620076216,10.392635332659589,10.404920169398205,0.012284836738615468,10.65897071749333,10.671213469156427,0.01224275166309674,24.525200087063638,24.53938384694154,0.014183759877901991,3.964217746959013,3.948435797410853,-0.015781949548160146,0.9460354633629322,0.9507591724395752,0.00472370907664299
S1_adamw_lr3em05,REAL_ENV087_00002_001_01,REAL_ENV087_00002,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/REAL_ENV087_00002_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/REAL_ENV087_00002_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/REAL_ENV087_00002_001_01/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/REAL_ENV087_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/REAL_ENV087_00002_001_01/step10/evidence/raw_output.mp4,22.286660994153948,22.319350346185157,0.03268935203120904,20.14078009636364,20.162521942405775,0.02174184604213636,20.801400108941642,20.82143523720862,0.020035128266979285,22.6725387519318,22.705881032512952,0.033342280581152295,13.155706742230583,13.094262291403378,-0.06144445082720473,11.789736211299896,11.792230427265167,0.002494215965270996
S1_adamw_lr3em05,REAL_ENV103_00001_001_01,REAL_ENV103_00001,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/REAL_ENV103_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/REAL_ENV103_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/REAL_ENV103_00001_001_01/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/REAL_ENV103_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr3em05/heldout_outputs/REAL_ENV103_00001_001_01/step10/evidence/raw_output.mp4,27.230844539100637,27.221582564873415,-0.00926197422722197,22.361025373338702,22.340957632438936,-0.020067740899765596,31.599543309996253,31.471285280296275,-0.12825802969997824,36.27371100446231,36.3938608557357,0.12014985127339628,2.802806671927957,2.7658032529494343,-0.037003418978522884,1.2246701642870903,1.2266288548707962,0.001958690583705902
S1_adamw_lr0.0001,BLENDER_RIVER016_00001,BLENDER_RIVER016,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/BLENDER_RIVER016_00001/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/BLENDER_RIVER016_00001/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/BLENDER_RIVER016_00001/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/BLENDER_RIVER016_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/BLENDER_RIVER016_00001/step10/evidence/raw_output.mp4,23.684040661164005,23.70967026898515,0.025629607821144873,11.883026163690483,11.696892768580065,-0.18613339511041715,13.240216174047525,13.112579479888675,-0.12763669415885026,26.15114499284826,26.358925088683055,0.20778009583479573,7.681985602659338,7.417612552642822,-0.26437305001651534,3.891319677233696,3.935661643743515,0.04434196650981903
S1_adamw_lr0.0001,BLENDER_STREET006_00002,BLENDER_STREET006,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/BLENDER_STREET006_00002/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/BLENDER_STREET006_00002/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/BLENDER_STREET006_00002/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/BLENDER_STREET006_00002/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/BLENDER_STREET006_00002/step10/evidence/raw_output.mp4,22.696475484768847,22.74410022802432,0.04762474325547217,10.392635332659589,10.457543581591437,0.06490824893184843,10.65897071749333,10.72228177742815,0.06331105993481856,24.525200087063638,24.56217178259562,0.03697169553198165,3.964217746959013,4.2742431304034065,0.31002538344439357,0.9460354633629322,0.9811278283596039,0.03509236499667168
S1_adamw_lr0.0001,REAL_ENV087_00002_001_01,REAL_ENV087_00002,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/REAL_ENV087_00002_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/REAL_ENV087_00002_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/REAL_ENV087_00002_001_01/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/REAL_ENV087_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/REAL_ENV087_00002_001_01/step10/evidence/raw_output.mp4,22.286660994153948,22.358744331713517,0.07208333755956886,20.14078009636364,20.192857392714068,0.052077296350429236,20.801400108941642,20.83895838388313,0.03755827494148889,22.6725387519318,22.741940588380892,0.06940183644909226,13.155706742230583,13.06890874750474,-0.08679799472584371,11.789736211299896,11.801392793655396,0.011656582355499268
S1_adamw_lr0.0001,REAL_ENV103_00001_001_01,REAL_ENV103_00001,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/REAL_ENV103_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/REAL_ENV103_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/REAL_ENV103_00001_001_01/sft_comparison_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/REAL_ENV103_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp36_minimax_objective_rescue/winner_sft_positive_control_20260627_fixed/outputs/S1_adamw_lr0.0001/heldout_outputs/REAL_ENV103_00001_001_01/step10/evidence/raw_output.mp4,27.230844539100637,27.120726435483164,-0.11011810361747365,22.361025373338702,22.21830261161245,-0.14272276172625098,31.599543309996253,30.816294074445697,-0.7832492355505565,36.27371100446231,36.60304162602517,0.3293306215628604,2.802806671927957,2.7327269245596493,-0.07007974736830791,1.2246701642870903,1.24397611618042,0.01930595189332962
